x,y,z
24.28,40.296,7.642
24.422,39.229,8.274
23.469,40.865,7.367
24.748,40.148,8.651
24.687,41.182,8.314
25.47,40.254,7.906
25.082,39.93,7.748
24.294,40.213,6.804
24.144,40.38,8.292
25.021,40.0,8.116
25.497,41.737,8.286
24.341,39.57,8.467
24.868,40.031,9.405
24.86,40.932,7.835
24.222,39.691,7.614
24.434,39.665,7.827
24.682,39.52,8.277
25.03,39.928,8.745
24.698,39.973,8.127
25.03,40.872,7.448
25.002,40.376,8.149
24.537,40.172,8.059
24.575,41.259,8.032
24.732,39.585,7.117
24.616,39.415,7.565
25.441,39.985,9.299
25.113,40.572,8.69
24.453,39.473,7.086
24.457,40.296,7.766
25.241,39.917,8.047
25.49,39.804,8.085
25.078,39.659,7.978
24.55,39.969,8.813
25.545,40.586,8.31
25.772,39.939,7.949
26.576,39.001,8.337
24.69,38.696,7.795
26.159,39.436,6.975
24.543,39.234,8.253
25.598,40.615,7.926
26.105,40.021,7.38
24.745,40.102,8.354
25.159,40.103,6.67
25.611,39.697,7.65
24.259,40.481,8.198
24.517,40.161,7.518
25.539,40.959,7.857
25.33,39.811,8.022
24.832,39.846,8.491
25.522,40.476,8.864
25.003,39.375,7.745
24.4,40.063,8.743
24.959,38.902,7.877
24.301,39.407,7.918
25.679,40.621,7.604
25.145,40.146,7.249
24.657,39.969,7.752
26.126,40.705,8.314
26.301,40.414,9.33
25.668,40.276,8.471
25.42,38.124,8.943
26.036,40.207,8.263
24.017,40.243,8.163
25.113,40.803,7.982
24.215,40.038,8.745
24.452,40.309,8.703
25.009,39.772,8.509
25.579,39.132,8.276
25.102,39.333,7.567
24.772,40.764,7.018
25.909,40.038,7.222
25.276,40.017,7.521
25.232,39.485,8.101
25.952,39.503,7.454
25.048,40.019,6.881
24.814,40.994,8.254
24.305,40.542,7.753
24.364,39.689,7.662
25.086,39.088,8.026
25.895,40.762,9.192
25.307,40.771,8.504
23.798,40.536,7.804
25.491,40.643,6.881
24.742,40.211,8.099
25.155,39.527,8.162
24.208,39.628,7.998
24.241,40.324,8.266
25.258,39.271,7.886
24.709,39.815,9.427
25.721,40.16,8.437
25.422,40.003,7.785
24.57,41.025,7.218
25.695,40.66,8.325
25.584,39.356,7.655
24.203,40.465,8.843
24.87,41.077,8.988
25.805,39.73,7.663
24.94,39.949,8.73
24.987,39.115,9.297
25.747,40.155,8.163
24.899,39.137,7.364
24.886,41.003,8.746
24.546,39.961,6.242
25.955,40.031,8.238
25.612,40.7,9.007
23.586,39.646,8.191
26.112,39.95,7.722
24.919,40.512,8.455
24.348,39.502,8.282
25.195,40.857,8.459
25.724,39.912,8.484
24.803,39.955,7.727
24.949,39.337,8.571
26.061,38.025,7.051
24.166,39.247,8.234
25.411,40.895,7.721
25.663,39.706,7.426
24.832,40.003,8.706
25.095,40.139,7.515
24.906,40.217,8.242
25.545,39.999,7.973
24.06,39.938,8.325
24.437,40.612,7.322
25.02,39.736,6.661
24.713,41.23,7.216
25.993,39.291,7.981
24.141,40.526,7.919
25.512,40.935,7.858
25.113,40.163,8.384
24.258,39.981,7.502
24.877,40.921,8.47
25.762,41.638,7.829
25.705,40.255,7.678
25.724,40.056,7.688
25.625,40.101,7.707
25.406,40.003,8.186
24.223,40.839,9.046
27.189,39.556,7.328
24.721,39.458,8.675
24.892,40.078,8.465
25.308,40.899,7.372
24.701,40.311,8.712
24.334,40.313,8.726
25.601,40.4,8.34
24.969,39.477,8.101
24.251,41.156,7.673
24.465,41.193,7.812
25.44,40.312,7.728
24.43,39.84,6.466
24.967,40.698,7.734
25.667,39.967,8.155
24.603,40.866,7.179
25.457,39.821,7.387
24.919,40.622,8.227
24.752,38.983,7.928
24.306,39.572,7.803
24.614,39.558,7.914
26.059,41.706,8.037
24.751,39.935,8.051
24.484,39.451,8.103
25.565,39.395,7.546
24.81,39.893,8.057
23.474,39.594,7.127
24.926,40.259,7.416
25.201,40.71,7.996
25.34,40.102,7.997
25.017,39.461,8.696
24.116,39.124,9.026
25.012,41.258,7.235
24.637,39.46,8.127
24.93,39.277,8.47
25.325,40.628,7.025
24.517,40.335,8.494
25.987,39.261,8.128
24.454,38.855,7.844
25.125,39.424,7.412
25.741,39.408,7.766
24.379,39.813,8.448
24.685,38.551,7.902
25.301,40.566,7.508
25.004,39.848,8.176
24.632,39.782,8.482
25.044,40.341,8.55
24.146,40.417,8.068
25.166,40.045,8.292
25.193,40.217,6.956
25.691,40.582,8.642
25.668,40.476,6.933
25.536,41.241,8.351
23.71,40.35,7.377
24.726,41.914,7.566
25.71,39.939,9.115
24.795,40.189,8.017
24.177,40.018,8.273
26.114,40.18,8.375
25.296,39.984,7.806
25.216,40.414,7.614
24.454,40.777,8.731
24.455,40.067,8.641
25.113,39.696,7.038
25.013,39.17,6.966
24.784,40.336,7.745
24.76,40.054,8.107
25.452,40.378,7.077
24.838,39.54,8.779
24.662,40.073,7.771
24.732,39.298,9.018
25.223,41.063,7.029
25.139,39.52,8.449
24.506,40.442,8.462
24.432,39.748,8.212
23.904,40.177,7.635
24.345,39.029,7.981
25.265,39.711,7.604
24.518,39.493,8.131
24.437,40.056,7.945
26.336,39.71,8.922
26.2,39.162,7.973
24.113,38.901,8.18
24.767,39.206,9.11
25.039,41.0,8.845
25.132,40.264,7.29
24.144,39.576,7.255
24.178,39.994,7.61
24.853,39.455,7.917
24.5,40.328,8.502
24.313,40.037,9.119
26.005,39.656,7.155
23.833,40.338,7.603
25.15,39.332,7.36
24.772,40.897,8.372
24.581,37.82,7.474
26.025,39.555,7.391
25.721,40.425,7.225
25.644,40.641,7.642
25.708,39.98,8.059
24.713,39.516,7.951
23.844,40.431,7.364
24.444,40.061,7.832
24.425,40.629,7.719
26.003,40.413,7.991
25.316,39.642,9.011
24.504,40.456,8.756
24.597,39.965,8.656
24.669,39.629,7.466
24.477,40.741,7.188
24.262,40.388,7.942
24.815,40.317,8.647
25.154,40.85,9.021
24.143,40.803,8.67
25.308,40.624,7.631
24.9,40.458,8.628
24.613,40.437,7.679
25.752,39.744,8.239
24.009,40.345,8.718
24.708,40.21,7.954
25.01,40.525,8.312
25.492,39.144,7.64
25.746,40.534,7.793
25.961,40.267,8.188
25.126,40.493,9.297
25.258,41.148,7.318
25.074,39.955,8.105
25.066,40.274,7.564
23.994,40.487,8.277
25.129,40.869,8.387
24.201,40.389,8.033
25.057,39.691,8.803
24.587,39.201,8.875
25.205,40.115,7.969
25.97,40.48,8.076
24.493,40.761,7.65
25.033,39.553,8.032
24.681,40.327,8.037
25.108,38.608,8.644
25.218,39.737,8.094
25.317,39.672,8.741
25.303,40.992,7.634
24.6,39.683,7.747
25.259,39.925,7.373
25.047,41.586,8.025
25.152,39.442,8.646
25.196,39.634,8.408
25.904,40.219,7.53
24.517,39.302,9.27
25.414,40.101,8.804
24.781,40.84,7.753
25.094,39.424,8.09
24.722,38.223,7.297
25.39,39.694,8.22
25.289,39.994,8.296
25.093,41.211,7.79
25.755,39.764,8.705
25.349,39.934,7.71
24.297,40.623,7.739
24.635,39.641,8.723
25.301,40.202,7.826
25.754,39.914,7.969
25.117,39.917,7.28
24.09,39.79,7.327
24.906,40.108,7.796
25.354,39.41,8.585
24.203,40.155,7.782
25.499,38.873,8.298
25.041,39.995,8.181
24.548,39.792,7.044
24.576,39.213,7.846
25.082,39.621,7.708
24.957,40.038,8.197
25.236,39.832,8.27
26.069,39.437,8.925
25.005,40.072,8.109
23.933,40.05,8.188
25.143,40.206,8.439
24.615,39.434,7.37
24.319,39.452,7.881
24.369,41.233,7.697
24.822,39.915,8.133
24.646,39.686,8.372
25.485,39.198,8.201
24.033,40.496,6.591
24.906,39.499,7.889
25.169,40.098,7.703
24.879,40.035,7.491
23.627,39.427,8.026
24.506,40.171,8.809
25.984,39.929,8.13
24.75,38.93,7.666
24.957,39.372,8.62
25.1,40.919,7.618
24.822,39.099,6.626
24.842,39.196,8.452
24.315,40.131,7.747
24.707,40.302,8.991
24.309,39.585,7.506
24.852,39.794,9.38
24.242,40.756,7.754
24.832,40.475,7.602
24.999,40.96,8.82
23.951,40.642,8.146
25.295,40.365,8.672
25.382,40.082,8.084
24.053,40.581,6.58
25.645,40.331,7.673
25.499,39.55,8.749
25.215,39.784,7.526
25.908,39.861,7.556
25.482,40.163,7.036
25.356,39.811,8.082
24.4,39.954,8.021
25.22,40.318,8.046
24.846,40.308,7.923
25.386,40.348,7.531
26.327,39.79,8.247
24.495,40.273,8.007
25.001,39.823,8.105
24.222,39.963,8.128
25.413,40.201,9.047
24.349,40.471,8.036
24.949,40.44,8.165
24.397,39.533,8.483
25.044,41.392,8.18
24.831,40.284,7.046
25.057,39.429,8.899
24.816,40.143,8.253
25.477,40.45,8.308
23.652,39.9,8.336
23.879,40.265,7.399
25.424,39.969,7.86
25.923,40.549,7.478
24.663,40.538,8.234
25.397,40.72,7.926
25.254,39.523,6.951
25.12,39.094,7.294
24.627,40.185,8.302
25.905,39.572,8.157
24.981,39.92,7.934
24.937,40.652,8.998
25.402,39.858,8.592
25.245,39.387,8.053
24.751,40.072,8.258
25.083,40.738,7.926
24.501,39.775,9.461
24.283,39.307,7.423
25.749,39.761,8.492
24.493,39.853,7.024
25.688,40.635,8.077
25.713,41.546,7.951
25.697,40.755,8.434
25.282,39.527,7.736
24.513,41.838,8.332
24.946,38.416,7.898
24.638,39.609,8.69
25.765,40.147,8.232
24.503,40.556,8.986
24.745,40.331,8.109
25.262,40.653,7.712
25.574,40.813,7.93
24.27,40.502,7.465
24.071,40.024,8.195
25.049,39.445,7.539
24.558,40.976,8.378
24.11,39.103,8.078
24.341,39.315,7.443
25.621,41.62,8.588
24.82,40.092,8.782
23.791,39.93,7.617
24.898,40.39,8.37
24.508,40.729,8.646
23.891,40.204,7.852
24.457,39.29,8.967
25.241,40.225,7.388
25.225,40.946,8.169
24.975,40.686,8.619
25.356,40.258,7.575
23.751,39.486,8.538
24.325,41.265,7.896
25.453,39.61,7.281
25.207,40.645,8.133
25.914,40.112,8.665
25.07,39.869,8.205
25.065,39.576,8.749
24.448,39.5,7.371
24.903,38.838,8.336
25.326,40.904,8.052
23.56,40.819,8.352
24.806,39.164,8.714
25.235,39.612,9.453
24.629,40.058,8.056
25.717,40.405,7.626
24.13,40.359,7.798
25.0,39.415,7.128
24.247,39.652,7.958
24.598,40.784,8.904
24.903,39.36,7.597
24.271,39.368,8.823
24.286,40.53,8.088
25.182,39.399,8.456
25.278,39.416,6.9
25.411,39.973,8.045
25.07,40.292,7.171
25.451,39.008,8.168
24.596,39.608,7.344
25.535,39.661,7.867
24.437,39.855,7.983
25.284,39.946,8.284
26.049,39.171,7.654
24.543,39.267,8.007
24.135,40.062,7.713
25.384,39.799,8.433
25.387,39.63,8.82
25.252,40.149,7.235
24.741,40.797,8.259
24.055,39.515,7.942
25.121,39.865,7.141
24.298,39.921,7.844
25.086,39.773,8.597
24.989,40.23,7.441
24.434,39.52,8.567
24.282,40.314,8.199
25.088,40.195,7.855
24.772,40.956,8.507
24.794,40.776,8.046
24.499,40.407,7.956
25.288,40.816,8.52
25.6,39.295,8.844
24.408,40.623,7.734
25.51,39.583,7.617
25.522,40.896,7.407
24.632,38.632,8.581
24.829,40.027,7.798
25.684,40.323,8.413
25.751,39.193,8.647
25.981,41.378,7.573
25.983,39.452,7.767
24.937,39.995,8.364
24.342,41.04,8.798
24.583,40.519,7.499
25.182,39.465,8.375
24.007,39.447,9.023
23.704,39.565,6.557
26.011,40.536,8.621
25.102,38.749,8.789
25.171,39.802,8.555
24.643,40.177,7.71
24.832,39.272,7.857
24.429,41.108,8.272
24.199,39.918,8.514
26.0,38.933,8.697
25.242,40.791,9.171
25.117,39.332,9.126
24.754,40.592,7.789
24.311,39.398,7.737
23.957,39.933,8.227
24.241,39.448,7.703
24.532,39.744,8.641
25.08,40.448,8.793
24.282,39.313,8.37
24.997,39.832,8.225
24.78,40.27,8.939
24.829,38.796,8.812
25.735,39.767,7.734
24.424,40.371,7.813
24.64,40.927,7.997
25.558,39.14,7.435
23.588,40.055,7.783
25.678,40.459,9.453
25.096,39.1,8.14
25.642,40.994,6.719
25.497,41.196,7.96
25.286,40.376,8.195
25.368,40.807,9.306
24.396,39.244,7.801
24.436,41.318,8.686
24.287,39.584,7.494
24.719,40.114,9.462
25.87,40.573,7.175
25.642,39.555,7.03
25.201,40.489,6.709
24.136,40.258,7.59
25.87,40.046,8.523
24.436,40.727,7.887
24.599,40.34,7.693
25.5,39.433,8.234
25.022,40.206,8.054
25.097,41.181,8.626
24.109,38.632,7.361
24.57,39.489,8.973
24.639,39.884,7.374
24.501,38.948,8.401
25.912,39.525,8.198
24.111,39.846,7.527
24.833,40.688,7.338
24.302,40.762,7.709
24.685,40.495,8.962
25.228,40.43,8.654
24.44,38.627,7.356
24.77,39.91,9.408
24.898,40.199,7.481
25.312,39.507,7.589
25.372,41.405,8.8
25.082,40.433,8.584
24.908,40.595,8.152
25.098,39.792,8.276
25.731,39.395,8.751
24.922,39.426,9.129
25.724,40.212,7.502
24.148,40.069,7.656
25.386,40.299,7.933
25.434,39.685,8.383
24.329,39.941,7.924
24.667,41.06,7.839
25.605,39.144,8.7
24.423,39.8,8.922
25.074,41.788,8.602
24.386,39.136,8.782
24.569,40.355,7.41
25.157,40.039,8.085
25.019,40.476,8.182
25.418,39.729,7.953
25.728,41.294,8.718
24.17,39.677,8.225
25.229,40.308,8.469
26.707,39.571,8.063
25.052,39.875,8.068
24.806,40.03,7.669
24.877,38.891,8.768
25.663,39.914,7.856
24.398,40.715,8.8
25.005,40.05,7.167
24.168,40.536,8.136
25.815,39.913,7.538
23.492,40.067,7.726
25.619,40.575,8.193
25.072,39.988,8.416
25.023,40.612,7.191
23.896,40.511,8.487
25.057,40.397,7.541
24.405,39.449,7.798
24.657,40.354,8.084
25.434,40.477,8.29
24.168,39.933,8.18
24.754,39.527,6.871
25.578,39.981,8.5
23.856,40.446,8.285
24.319,40.655,8.753
24.112,39.715,8.204
25.709,39.469,8.057
24.827,39.972,7.204
24.888,40.779,8.406
24.64,40.2,7.65
25.86,41.17,7.527
25.314,40.108,8.377
25.289,39.117,7.955
25.322,39.496,7.709
24.417,39.872,7.83
25.116,39.681,8.578
25.974,39.207,8.565
25.426,40.48,7.491
25.55,41.003,8.738
25.889,39.745,7.755
25.198,40.625,7.31
25.103,40.882,8.258
25.108,40.031,8.147
24.815,40.694,7.227
24.546,40.377,8.356
24.286,40.203,7.743
25.301,39.487,7.508
25.86,39.82,7.705
24.907,39.341,7.91
23.973,40.323,8.566
24.739,40.328,7.493
24.202,39.654,8.169
25.459,39.957,7.557
25.433,39.576,7.828
25.392,39.499,8.666
25.961,39.613,9.701
25.405,39.795,7.146
24.283,39.659,8.432
25.321,40.267,7.712
24.901,40.08,8.361
24.195,39.641,8.046
24.785,40.674,7.866
24.159,40.989,7.869
26.165,38.449,6.555
25.201,38.758,8.59
24.257,40.64,8.173
24.996,40.285,8.11
25.779,39.964,8.105
24.961,39.294,6.923
25.432,40.274,8.237
24.548,38.915,7.819
25.147,40.447,7.075
25.483,39.657,8.964
24.264,41.149,8.603
26.097,39.602,8.4
25.266,40.054,8.139
25.499,40.088,9.4
25.35,39.856,9.176
24.613,39.501,7.421
24.097,40.342,7.689
25.859,40.175,7.27
24.617,40.847,8.307
24.145,38.733,7.016
25.215,39.991,8.519
24.99,40.556,8.949
24.222,40.88,6.865
24.659,40.11,9.321
24.938,39.448,7.911
25.229,40.255,7.677
24.086,39.475,7.859
24.852,40.034,8.113
24.392,39.853,8.513
24.164,39.728,7.127
25.833,41.374,7.952
24.744,39.84,8.329
24.385,39.498,8.529
24.424,39.996,8.529
24.489,40.05,8.364
24.482,40.335,7.982
24.138,38.795,7.874
23.406,39.325,7.189
24.196,40.163,7.369
24.682,40.018,8.197
25.576,39.979,7.95
24.747,39.806,7.711
25.287,40.519,7.732
25.968,39.807,8.16
25.701,40.334,8.467
25.377,39.841,7.008
25.326,39.77,8.454
23.803,40.13,7.918
25.233,40.842,8.064
24.34,39.104,7.985
25.247,39.529,7.777
24.179,40.736,7.227
24.582,39.468,8.873
25.194,39.169,7.348
25.651,40.279,9.537
26.679,40.563,8.026
24.825,41.048,7.403
24.287,40.932,7.043
25.83,38.941,9.132
24.986,40.802,9.419
25.405,39.636,8.029
24.921,40.009,8.288
24.552,39.43,7.657
24.888,39.418,7.998
24.0,40.809,9.217
25.219,39.508,8.283
25.374,40.299,7.204
25.838,39.923,7.305
24.877,40.152,8.721
25.065,39.047,8.648
24.693,41.068,7.811
24.823,40.914,8.024
25.572,40.437,7.569
24.984,38.789,8.732
25.663,39.506,8.491
23.924,40.567,8.02
24.783,40.261,7.726
25.843,39.845,7.906
25.919,40.658,7.846
24.739,40.057,8.597
24.657,40.219,8.344
25.084,39.93,6.799
25.157,40.524,7.998
25.752,39.381,8.567
24.504,41.004,7.454
24.773,39.946,9.271
24.756,40.446,7.552
26.444,39.737,8.568
25.93,39.99,9.751
24.774,39.492,7.96
25.054,39.715,8.057
24.771,39.45,7.258
24.327,40.504,8.817
24.595,39.81,8.349
24.4,40.369,8.512
24.604,39.704,8.424
24.728,38.77,8.434
23.615,40.476,6.665
24.673,41.079,7.743
25.217,39.676,7.823
24.874,40.617,8.505
25.137,39.748,8.001
25.737,40.707,7.356
26.416,40.703,7.606
25.428,40.066,7.984
23.972,40.426,7.373
24.276,39.796,8.808
25.365,40.824,7.966
25.646,40.127,7.086
25.368,40.399,7.401
25.799,39.79,7.929
25.833,39.4,8.342
26.312,40.441,7.794
24.613,40.418,7.711
23.514,40.581,7.308
23.764,40.09,7.553
25.858,40.507,7.407
26.133,40.457,8.411
23.468,40.068,7.138
24.419,39.863,7.246
25.267,40.416,8.31
25.674,39.12,9.169
26.691,39.596,8.325
24.111,40.985,7.64
24.036,40.205,7.3
24.799,38.84,7.924
24.888,40.083,7.708
25.26,40.044,8.58
25.52,40.653,7.161
24.943,39.131,8.398
24.861,39.237,7.418
25.357,41.311,8.301
25.048,41.088,6.906
24.491,40.174,8.367
25.834,40.526,8.34
25.424,40.305,8.049
24.702,39.595,8.722
25.971,39.469,7.743
25.9,40.281,8.981
24.326,40.507,7.838
25.459,40.823,7.917
24.336,38.509,8.07
24.975,39.476,7.811
25.437,38.77,7.079
24.27,40.638,8.045
24.755,40.381,7.964
23.703,39.914,8.189
24.39,39.017,7.455
24.858,38.916,8.44
24.239,39.684,7.841
25.283,40.299,7.733
25.262,40.58,8.655
24.213,39.744,8.132
25.335,39.779,7.845
24.823,39.923,6.955
25.122,39.99,6.844
25.714,39.937,7.847
25.048,40.185,8.873
23.955,39.893,8.831
23.893,40.123,8.426
24.86,39.765,7.614
25.698,40.468,8.219
25.147,40.555,8.794
24.772,39.194,7.625
26.285,40.761,7.003
24.492,40.62,8.717
23.812,39.572,7.772
24.47,39.291,7.208
24.968,39.97,8.0
25.171,39.889,7.41
24.701,40.304,7.993
24.914,39.889,7.212
25.407,39.892,8.091
25.491,38.585,7.317
23.878,39.16,7.035
23.978,40.335,8.504
24.731,39.48,8.99
24.495,39.488,8.641
23.881,41.008,7.146
25.476,40.671,8.111
25.608,40.29,7.954
24.772,39.981,8.257
24.824,40.261,8.638
25.103,40.488,7.729
24.894,39.594,8.093
24.99,39.297,8.609
25.354,40.461,8.773
23.727,40.478,7.556
23.978,39.829,8.482
24.917,40.331,6.995
25.707,40.875,8.872
24.898,39.584,7.839
23.997,39.969,8.376
25.425,40.436,8.198
25.237,40.128,7.358
25.542,40.4,7.717
24.009,39.26,8.197
24.673,40.356,8.801
25.078,39.879,7.463
25.768,40.952,8.246
24.985,40.351,8.332
23.98,40.412,9.36
25.526,40.23,7.841
25.283,40.11,8.12
25.04,39.931,7.734
25.701,40.225,8.631
24.298,39.231,8.79
24.603,40.863,7.363
24.679,40.073,8.376
25.428,40.342,7.967
24.95,40.295,7.666
25.566,39.221,7.424
24.925,40.372,8.153
25.773,39.658,7.77
25.658,41.205,6.712
24.908,40.483,7.725
24.99,39.873,8.065
25.417,39.674,7.295
25.994,40.314,7.231
23.913,40.268,9.235
25.45,40.949,7.42
24.785,40.206,7.731
24.693,41.054,7.711
25.391,39.555,7.679
24.905,40.223,8.332
25.265,39.921,7.701
24.695,39.894,7.753
24.553,41.164,8.482
25.664,39.985,6.896
25.381,40.12,8.329
25.164,40.634,7.581
25.215,39.926,8.011
25.301,40.986,6.869
25.41,39.817,8.926
24.374,39.692,8.382
24.24,39.96,8.293
24.378,39.74,7.799
24.364,40.253,7.858
25.103,39.002,7.533
25.444,40.586,8.585
25.181,40.463,8.539
24.174,39.318,8.267
25.043,39.547,8.716
24.205,40.016,8.213
25.061,40.523,8.759
24.295,40.46,7.393
24.768,39.511,7.012
24.68,40.454,8.152
25.204,39.335,6.583
25.094,40.792,8.722
24.746,40.447,8.397
25.108,39.19,8.213
24.627,39.494,8.046
24.453,39.912,7.224
24.773,39.792,7.517
25.599,39.737,7.781
24.701,39.788,8.279
25.268,40.073,7.277
25.675,39.371,8.94
25.2,40.254,7.949
24.867,40.152,7.789
24.982,38.983,8.201
24.191,39.377,7.955
24.605,38.956,8.133
25.216,40.255,7.342
23.883,39.509,8.313
25.065,39.575,7.288
24.389,39.994,7.348
25.608,39.871,8.488
25.667,39.858,7.568
25.801,38.798,6.927
25.321,38.845,7.359
25.28,40.408,7.636
25.023,39.463,7.887
25.04,40.142,7.564
25.119,40.682,8.158
24.895,40.623,9.157
24.626,39.358,8.471
25.133,40.744,6.998
24.652,39.545,8.103
25.408,40.179,6.493
25.266,39.344,8.191
24.139,39.752,8.758
25.775,39.522,6.995
25.376,39.831,8.926
24.6,39.838,8.649
23.932,40.834,7.83
25.683,39.67,7.772
25.17,40.384,6.841
25.271,40.034,8.018
25.076,39.321,7.945
24.111,39.021,7.92
24.653,41.261,9.129
24.38,39.719,8.541
24.84,39.794,8.544
24.135,38.895,8.084
25.197,40.847,7.134
24.828,39.294,7.836
24.771,40.77,7.804
25.088,40.322,7.663
23.862,39.722,9.154
23.999,40.088,7.792
24.981,39.747,8.4
24.609,39.889,7.134
24.959,40.109,8.151
25.044,39.767,8.535
24.795,39.45,8.307
24.72,40.346,7.112
26.079,39.62,7.855
24.71,39.503,8.188
25.513,39.949,8.902
24.29,39.972,8.645
24.458,39.689,9.133
23.691,39.644,8.722
24.256,39.291,8.145
24.82,39.648,7.889
24.99,40.272,7.434
24.805,39.448,8.105
25.339,40.41,9.059
25.022,40.649,7.783
24.477,40.379,7.789
25.429,40.159,8.027
25.369,39.857,7.41
25.667,39.575,8.334
24.883,40.424,7.939
24.569,38.477,7.867
23.254,39.613,8.2
25.185,39.209,7.811
25.224,40.378,7.335
25.116,39.296,7.256
25.017,40.251,7.939
24.692,40.2,7.449
25.226,40.291,8.378
25.286,39.629,7.535
25.174,40.393,8.43
25.058,39.834,8.584
25.541,40.304,7.174
24.735,39.456,7.241
24.594,39.555,7.758
23.926,39.568,7.928
25.088,40.652,7.194
25.327,39.468,8.008
26.101,39.55,7.428
24.911,40.29,8.118
24.888,40.266,7.484
25.481,40.505,8.079
25.365,41.334,8.551
24.91,40.216,7.31
24.785,39.813,7.975
24.831,39.767,7.83
24.772,39.503,7.262
23.884,38.849,8.758
25.029,40.323,9.172
25.052,40.019,7.125
24.614,40.145,7.497
25.128,41.282,7.535
25.474,40.194,7.612
24.46,39.281,8.324
25.223,40.05,7.216
23.978,39.533,7.249
24.556,39.626,8.435
24.445,38.774,7.908
24.484,40.171,7.46
25.393,40.176,7.129
24.716,39.018,7.96
23.839,39.53,7.454
26.0,39.842,8.02
25.145,40.366,8.181
24.886,39.191,8.927
24.109,38.989,7.893
24.885,39.85,7.68
23.501,40.532,7.47
26.92,39.927,7.827
25.03,40.258,8.928
24.915,40.136,8.282
24.353,38.549,7.492
25.28,39.692,9.048
24.311,39.93,7.106
25.357,40.551,5.089
26.166,40.067,7.469
24.097,39.982,8.248
24.168,39.894,7.941
26.319,39.785,8.026
24.706,41.017,8.964
25.533,38.912,8.483
25.225,39.935,7.113
25.287,40.715,8.533
25.553,40.861,8.406
24.328,40.59,8.336
24.802,40.543,8.397
24.957,39.433,8.57
24.986,40.665,7.806
24.095,40.533,8.067
24.76,39.959,7.395
25.671,40.431,8.658
24.318,40.357,7.234
25.823,39.344,7.993
25.357,39.742,8.639
25.616,40.341,7.206
24.963,40.081,8.185
26.628,40.263,8.38
25.22,40.03,6.633
24.147,39.618,8.094
24.445,39.821,9.213
25.88,38.49,7.77
25.483,39.08,8.756
25.587,39.607,8.655
25.349,40.608,8.908
24.813,39.016,8.472
24.487,39.567,8.236
24.555,40.237,8.704
24.783,40.367,8.181
25.927,40.191,7.609
25.122,39.842,9.062
25.389,40.266,7.321
24.983,39.953,7.482
24.908,40.116,7.642
24.71,40.094,7.964
24.838,39.909,7.637
26.174,39.709,8.859
25.05,40.624,8.024
25.282,39.08,8.156
25.093,40.322,7.8
24.754,41.303,7.532
26.46,40.825,8.152
23.853,38.708,8.471
24.766,38.557,8.112
24.599,39.213,8.74
26.0,39.924,7.443
25.466,40.55,9.063
25.46,39.905,8.389
24.599,40.306,8.271
25.094,40.228,8.63
25.259,39.789,8.445
24.804,40.554,8.594
24.49,40.016,8.265
25.403,40.073,8.342
25.003,38.73,7.627
24.665,40.137,6.448
23.975,39.979,8.31
25.754,39.12,8.235
25.902,39.709,8.029
24.18,40.179,8.174
24.275,40.104,7.908
25.401,40.079,8.19
24.348,40.047,8.457
23.732,39.111,7.366
24.501,39.754,8.796
24.736,40.042,7.586
26.265,40.136,8.511
25.231,40.266,8.612
25.289,40.306,8.927
25.538,39.349,8.477
26.214,39.566,8.013
24.306,39.939,8.219
25.34,40.639,7.64
24.274,39.485,8.34
25.36,40.925,7.586
24.348,40.159,8.888
25.444,40.178,7.834
24.311,40.96,8.993
25.398,39.623,8.056
25.299,40.57,7.723
25.161,40.779,8.016
25.193,39.84,7.993
25.149,39.775,7.429
25.999,39.028,7.646
25.217,39.751,7.569
25.211,40.884,9.456
24.659,40.589,7.644
24.692,39.307,8.322
25.833,40.36,7.837
24.943,39.532,7.613
25.585,39.868,7.79
25.162,39.563,8.835
25.87,39.273,8.201
25.795,39.45,8.298
23.921,40.047,8.732
25.196,39.883,8.806
24.374,40.821,8.15
24.117,39.823,8.312
25.279,40.866,8.734
24.207,40.653,8.557
24.917,39.645,7.372
25.352,39.472,7.566
24.592,38.743,8.618
25.46,40.658,8.364
25.362,40.497,8.663
25.315,39.335,7.711
24.778,39.189,8.136
24.957,40.109,7.858
25.671,40.791,6.851
24.71,39.718,8.767
25.867,39.839,7.865
23.567,40.298,7.804
25.816,39.682,7.944
24.697,39.526,8.612
25.747,39.752,7.789
24.458,39.985,7.455
24.607,39.884,9.389
